timestamp,open,high,low,close,volume
2024-11-24 03:00:00,3430.39,3432.6,3418.15,3427.0,11318.5956
2024-11-24 04:00:00,3427.0,3431.99,3399.69,3413.45,15349.3518
2024-11-24 05:00:00,3413.45,3421.22,3398.12,3413.61,14343.7254
2024-11-24 06:00:00,3413.6,3430.0,3401.17,3423.0,10659.1772
2024-11-24 07:00:00,3423.01,3427.25,3409.46,3422.51,9796.4219
2024-11-24 08:00:00,3422.51,3428.35,3388.7,3394.0,20034.8766
2024-11-24 09:00:00,3394.0,3405.9,3388.01,3403.09,12710.0708
2024-11-24 10:00:00,3403.09,3403.91,3360.01,3374.54,20443.3577
2024-11-24 11:00:00,3374.54,3379.6,3339.11,3344.22,46582.037
2024-11-24 12:00:00,3344.22,3357.32,3281.4,3315.0,59235.8848
2024-11-24 13:00:00,3314.99,3340.07,3305.0,3325.0,27591.4783
2024-11-24 14:00:00,3325.01,3332.73,3284.32,3325.99,35051.1827
2024-11-24 15:00:00,3325.99,3327.75,3291.85,3294.39,25658.5876
2024-11-24 16:00:00,3294.39,3333.07,3287.19,3318.48,24455.5367
2024-11-24 17:00:00,3318.48,3319.65,3298.0,3309.61,14067.0571
2024-11-24 18:00:00,3309.6,3334.19,3307.07,3326.59,13181.5979
2024-11-24 19:00:00,3326.59,3329.25,3309.99,3326.63,11508.3886
2024-11-24 20:00:00,3326.64,3343.82,3321.51,3341.59,12351.2148
2024-11-24 21:00:00,3341.59,3346.73,3331.68,3345.01,8402.7462
2024-11-24 22:00:00,3345.01,3363.38,3337.4,3358.83,14461.9997
2024-11-24 23:00:00,3358.83,3372.22,3351.38,3361.2,20271.4673
2024-11-25 00:00:00,3361.21,3365.68,3334.99,3348.82,20176.9968
2024-11-25 01:00:00,3348.81,3353.78,3300.01,3328.55,23365.2303
2024-11-25 02:00:00,3328.56,3350.11,3327.95,3338.16,10740.1496
2024-11-25 03:00:00,3338.16,3370.4,3338.16,3362.44,11882.7511
2024-11-25 04:00:00,3362.44,3387.66,3361.21,3365.79,18172.7731
2024-11-25 05:00:00,3365.79,3391.79,3365.61,3381.72,12677.6894
2024-11-25 06:00:00,3381.72,3390.39,3375.0,3380.39,9950.5677
2024-11-25 07:00:00,3380.4,3419.81,3368.58,3399.41,22415.5538
2024-11-25 08:00:00,3399.4,3414.4,3396.6,3413.0,15521.016
2024-11-25 09:00:00,3413.0,3483.88,3410.3,3477.56,53171.4017
2024-11-25 10:00:00,3477.55,3527.0,3460.02,3500.78,61354.1293
2024-11-25 11:00:00,3500.77,3507.33,3453.02,3471.84,39714.7774
2024-11-25 12:00:00,3471.84,3499.72,3470.0,3482.0,24775.0569
2024-11-25 13:00:00,3482.0,3495.02,3448.59,3476.38,40281.0716
2024-11-25 14:00:00,3476.38,3521.5,3403.66,3407.74,90543.1626
2024-11-25 15:00:00,3407.75,3537.98,3348.72,3518.41,134055.2385
2024-11-25 16:00:00,3518.41,3546.66,3460.0,3483.8,86641.2093
2024-11-25 17:00:00,3483.81,3485.44,3423.47,3462.18,49844.4154
2024-11-25 18:00:00,3462.18,3481.47,3437.6,3447.73,26094.7548
2024-11-25 19:00:00,3447.74,3485.0,3429.26,3464.0,28170.6467
2024-11-25 20:00:00,3464.01,3503.0,3456.82,3501.8,27823.1558
2024-11-25 21:00:00,3501.79,3505.45,3415.67,3439.37,35356.4172
2024-11-25 22:00:00,3439.36,3455.0,3363.62,3451.15,73057.5054
2024-11-25 23:00:00,3451.16,3471.42,3409.09,3414.49,33544.6996
2024-11-26 00:00:00,3414.49,3451.91,3395.84,3425.5,38917.0842
2024-11-26 01:00:00,3425.51,3462.49,3422.61,3447.85,22984.2653
2024-11-26 02:00:00,3447.84,3455.61,3437.03,3444.99,12362.7843
2024-11-26 03:00:00,3444.99,3447.57,3421.23,3434.61,24789.3303
2024-11-26 04:00:00,3434.62,3439.35,3415.43,3420.61,23527.7406
2024-11-26 05:00:00,3420.61,3432.38,3410.0,3432.14,12714.4335
2024-11-26 06:00:00,3432.14,3442.72,3417.58,3423.77,12362.3662
2024-11-26 07:00:00,3423.76,3423.77,3382.35,3394.8,24016.9566
2024-11-26 08:00:00,3394.8,3397.33,3350.99,3373.21,44889.0582
2024-11-26 09:00:00,3373.21,3390.74,3342.75,3356.81,27596.1541
2024-11-26 10:00:00,3356.81,3367.98,3314.1,3317.4,33970.6681
2024-11-26 11:00:00,3317.41,3331.32,3280.1,3323.01,53314.1369
2024-11-26 12:00:00,3323.02,3339.6,3299.85,3312.0,29698.0859
2024-11-26 13:00:00,3312.01,3335.49,3302.18,3311.5,22941.6587
2024-11-26 14:00:00,3311.51,3362.5,3290.35,3345.96,45743.8152
2024-11-26 15:00:00,3345.96,3354.4,3296.12,3296.32,33129.491
2024-11-26 16:00:00,3296.33,3338.0,3291.49,3335.4,30007.076
2024-11-26 17:00:00,3335.4,3336.01,3308.28,3326.57,31639.1803
2024-11-26 18:00:00,3326.57,3331.82,3252.0,3282.31,46887.0904
2024-11-26 19:00:00,3282.31,3300.8,3263.94,3300.61,30796.5942
2024-11-26 20:00:00,3300.61,3333.48,3286.89,3324.19,30851.4159
2024-11-26 21:00:00,3324.18,3331.79,3302.8,3323.52,17931.0133
2024-11-26 22:00:00,3323.53,3344.31,3319.5,3325.39,12970.8608
2024-11-26 23:00:00,3325.4,3333.17,3315.2,3324.73,8325.8903
2024-11-27 00:00:00,3324.74,3345.73,3305.75,3309.35,15812.8528
2024-11-27 01:00:00,3309.34,3346.6,3302.4,3341.77,16036.9579
2024-11-27 02:00:00,3341.78,3366.61,3318.49,3364.77,30995.2311
2024-11-27 03:00:00,3364.77,3372.5,3350.0,3361.03,23257.9507
2024-11-27 04:00:00,3361.02,3436.05,3359.32,3400.64,53884.1928
2024-11-27 05:00:00,3400.65,3414.29,3385.0,3399.6,17212.0223
2024-11-27 06:00:00,3399.59,3445.73,3398.5,3426.92,37545.0967
2024-11-27 07:00:00,3426.93,3437.2,3418.15,3424.11,15470.6086
2024-11-27 08:00:00,3424.12,3438.44,3412.57,3421.98,22478.7669
2024-11-27 09:00:00,3421.98,3423.5,3402.43,3412.6,13022.2038
2024-11-27 10:00:00,3412.61,3485.5,3411.43,3455.49,44642.6321
2024-11-27 11:00:00,3455.5,3467.35,3434.83,3460.43,17537.1559
2024-11-27 12:00:00,3460.43,3484.0,3441.31,3478.0,23035.9114
2024-11-27 13:00:00,3478.0,3505.0,3472.05,3504.99,33588.1829
2024-11-27 14:00:00,3504.99,3528.8,3468.11,3520.5,69082.9613
2024-11-27 15:00:00,3520.51,3573.17,3517.6,3552.79,66339.3705
2024-11-27 16:00:00,3552.79,3574.89,3539.42,3557.89,41744.5587
2024-11-27 17:00:00,3557.89,3570.42,3533.83,3560.77,24840.4095
2024-11-27 18:00:00,3560.77,3593.73,3553.6,3586.19,27130.0224
2024-11-27 19:00:00,3586.19,3611.8,3573.31,3589.6,36537.9685
2024-11-27 20:00:00,3589.6,3630.0,3588.0,3623.99,33938.9897
2024-11-27 21:00:00,3624.0,3645.94,3613.63,3632.79,30189.2508
2024-11-27 22:00:00,3632.79,3674.97,3632.4,3665.9,32518.0794
2024-11-27 23:00:00,3665.9,3684.92,3650.79,3653.28,27732.2718
2024-11-28 00:00:00,3653.27,3661.92,3634.5,3642.54,33071.8655
2024-11-28 01:00:00,3642.54,3646.75,3615.0,3638.73,19679.6626
2024-11-28 02:00:00,3638.73,3644.13,3616.67,3621.49,14065.977
2024-11-28 03:00:00,3621.49,3627.8,3564.75,3598.8,35961.0745
2024-11-28 04:00:00,3598.81,3613.98,3580.0,3604.0,34138.9206
2024-11-28 05:00:00,3604.0,3618.4,3585.09,3588.95,15359.5798
2024-11-28 06:00:00,3588.96,3603.82,3566.91,3594.81,17171.0135
2024-11-28 07:00:00,3594.8,3612.13,3583.62,3592.4,14883.6167
2024-11-28 08:00:00,3592.4,3638.39,3574.23,3629.14,39565.2573
2024-11-28 09:00:00,3629.14,3630.5,3598.35,3598.36,18227.9603
2024-11-28 10:00:00,3598.36,3622.99,3577.91,3603.26,17953.0031
2024-11-28 11:00:00,3603.27,3636.36,3590.0,3620.51,17663.2522
2024-11-28 12:00:00,3620.51,3642.19,3606.88,3622.38,21606.1538
2024-11-28 13:00:00,3622.37,3622.92,3580.83,3588.12,24324.7015
2024-11-28 14:00:00,3588.13,3607.79,3548.01,3567.17,47236.3011
2024-11-28 15:00:00,3567.18,3577.01,3536.95,3541.78,53596.0764
2024-11-28 16:00:00,3541.78,3559.18,3529.76,3541.08,31650.0767
2024-11-28 17:00:00,3541.08,3563.46,3540.42,3552.99,18107.0802
2024-11-28 18:00:00,3552.99,3582.69,3552.79,3578.39,17051.304
2024-11-28 19:00:00,3578.39,3584.87,3564.19,3575.05,9762.1012
2024-11-28 20:00:00,3575.05,3575.24,3547.86,3556.52,10684.6751
2024-11-28 21:00:00,3556.53,3578.2,3556.53,3571.77,9682.3506
2024-11-28 22:00:00,3571.78,3599.2,3567.22,3592.62,13379.3495
2024-11-28 23:00:00,3592.62,3597.32,3574.86,3578.79,26155.0718
2024-11-29 00:00:00,3578.8,3584.93,3552.0,3558.11,21412.8296
2024-11-29 01:00:00,3558.11,3570.14,3550.07,3565.15,11089.2736
2024-11-29 02:00:00,3565.15,3600.0,3564.0,3599.98,20425.0602
2024-11-29 03:00:00,3599.98,3602.85,3578.98,3583.82,12105.9804
2024-11-29 04:00:00,3583.82,3588.44,3563.16,3578.75,10544.3146
2024-11-29 05:00:00,3578.75,3595.7,3575.59,3578.03,12976.3996
2024-11-29 06:00:00,3578.03,3586.5,3558.0,3561.45,19160.3398
2024-11-29 07:00:00,3561.46,3566.64,3534.28,3544.49,33343.4365
2024-11-29 08:00:00,3544.5,3569.99,3544.49,3568.88,12436.1602
2024-11-29 09:00:00,3568.88,3579.0,3560.5,3568.35,9835.854
2024-11-29 10:00:00,3568.35,3584.88,3562.05,3584.88,15952.2749
2024-11-29 11:00:00,3584.87,3599.66,3572.8,3594.74,17276.2677
2024-11-29 12:00:00,3594.75,3600.69,3574.0,3586.39,19940.0263
2024-11-29 13:00:00,3586.38,3616.99,3584.34,3610.61,25195.9134
2024-11-29 14:00:00,3610.6,3636.36,3595.99,3633.6,23950.5357
2024-11-29 15:00:00,3633.6,3647.98,3602.0,3613.95,45021.6581
2024-11-29 16:00:00,3613.95,3620.08,3585.0,3596.61,26607.8747
2024-11-29 17:00:00,3596.61,3601.8,3578.48,3582.99,20399.0903
2024-11-29 18:00:00,3582.99,3593.34,3570.0,3573.79,16826.587
2024-11-29 19:00:00,3573.78,3585.0,3559.24,3582.79,12661.0697
2024-11-29 20:00:00,3582.78,3603.08,3577.16,3592.86,9915.0931
2024-11-29 21:00:00,3592.87,3594.62,3575.56,3591.34,9874.9416
2024-11-29 22:00:00,3591.34,3604.0,3584.83,3595.97,6982.6002
2024-11-29 23:00:00,3595.96,3599.0,3588.12,3592.21,11559.6637
2024-11-30 00:00:00,3592.22,3609.99,3578.0,3590.0,14481.1797
2024-11-30 01:00:00,3590.0,3623.26,3568.4,3599.83,21475.4213
2024-11-30 02:00:00,3599.83,3647.4,3593.81,3624.72,28509.5312
2024-11-30 03:00:00,3624.72,3661.0,3617.84,3657.12,27713.202
2024-11-30 04:00:00,3657.12,3668.64,3635.42,3651.78,21470.2794
2024-11-30 05:00:00,3651.78,3694.08,3639.87,3693.69,28432.3283
2024-11-30 06:00:00,3693.7,3726.71,3685.8,3696.19,56692.766
2024-11-30 07:00:00,3696.19,3716.59,3686.76,3703.07,22231.4817
2024-11-30 08:00:00,3703.06,3718.0,3690.72,3693.62,19946.4935
2024-11-30 09:00:00,3693.62,3696.4,3679.01,3692.0,14093.2749
2024-11-30 10:00:00,3692.0,3692.55,3636.87,3641.79,25967.5454
2024-11-30 11:00:00,3641.79,3663.26,3631.23,3653.69,16956.7026
2024-11-30 12:00:00,3653.68,3681.81,3652.63,3681.6,14350.0064
2024-11-30 13:00:00,3681.59,3682.46,3666.1,3667.83,26126.5385
2024-11-30 14:00:00,3667.84,3684.18,3651.63,3655.79,17532.2504
2024-11-30 15:00:00,3655.8,3685.33,3651.38,3674.0,19201.0562
2024-11-30 16:00:00,3674.0,3682.58,3656.23,3675.41,28087.8167
2024-11-30 17:00:00,3675.4,3687.49,3665.79,3677.0,10681.1865
2024-11-30 18:00:00,3677.0,3678.99,3663.64,3670.98,10608.8182
2024-11-30 19:00:00,3670.99,3696.78,3666.1,3689.56,12116.4817
2024-11-30 20:00:00,3689.56,3712.85,3686.58,3712.02,12325.8133
2024-11-30 21:00:00,3712.03,3734.95,3695.0,3720.2,19398.6311
2024-11-30 22:00:00,3720.21,3727.01,3701.15,3708.75,19022.3279
2024-11-30 23:00:00,3708.75,3738.98,3701.64,3703.6,16263.6156
2024-12-01 00:00:00,3703.59,3727.42,3687.72,3688.54,22205.3595
2024-12-01 01:00:00,3688.55,3732.34,3675.03,3709.59,28933.7269
2024-12-01 02:00:00,3709.59,3713.53,3659.2,3664.01,27340.4985
2024-12-01 03:00:00,3664.02,3712.55,3663.5,3707.0,14300.0108
2024-12-01 04:00:00,3707.0,3707.63,3688.2,3702.21,11741.5138
2024-12-01 05:00:00,3702.2,3702.21,3682.01,3683.26,11450.6999
2024-12-01 06:00:00,3683.26,3705.67,3682.0,3699.86,7675.9117
2024-12-01 07:00:00,3699.87,3716.96,3693.7,3702.31,9683.3944
2024-12-01 08:00:00,3702.32,3717.0,3698.71,3707.62,16578.5791
2024-12-01 09:00:00,3707.61,3710.83,3690.78,3700.7,11053.4555
2024-12-01 10:00:00,3700.7,3701.05,3675.47,3682.25,12197.5358
2024-12-01 11:00:00,3682.25,3698.67,3677.59,3692.42,21628.7035
2024-12-01 12:00:00,3692.43,3695.2,3680.27,3682.62,13078.7755
2024-12-01 13:00:00,3682.62,3714.74,3678.61,3701.21,22214.9356
2024-12-01 14:00:00,3701.2,3713.0,3693.43,3706.01,26181.9711
